v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3405,0x13c7060,12,CallSitePrototypeIsNative
code-creation,Builtin,3,3411,0x13c7080,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3418,0x13c70a0,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3424,0x13c70c0,12,CallSitePrototypeToString
code-creation,Builtin,3,3431,0x13c70e0,12,ConsoleDebug
code-creation,Builtin,3,3437,0x13c7100,12,ConsoleError
code-creation,Builtin,3,3443,0x13c7120,12,ConsoleInfo
code-creation,Builtin,3,3449,0x13c7140,12,ConsoleLog
code-creation,Builtin,3,3455,0x13c7160,12,ConsoleWarn
code-creation,Builtin,3,3461,0x13c7180,12,ConsoleDir
code-creation,Builtin,3,3468,0x13c71a0,12,ConsoleDirXml
code-creation,Builtin,3,3474,0x13c71c0,12,ConsoleTable
code-creation,Builtin,3,3480,0x13c71e0,12,ConsoleTrace
code-creation,Builtin,3,3486,0x13c7200,12,ConsoleGroup
code-creation,Builtin,3,3492,0x13c7220,12,ConsoleGroupCollapsed
code-creation,Builtin,3,3499,0x13c7240,12,ConsoleGroupEnd
code-creation,Builtin,3,3505,0x13c7260,12,ConsoleClear
code-creation,Builtin,3,3511,0x13c7280,12,ConsoleCount
code-creation,Builtin,3,3517,0x13c72a0,12,ConsoleCountReset
code-creation,Builtin,3,3523,0x13c72c0,12,ConsoleAssert
code-creation,Builtin,3,3529,0x13c72e0,12,ConsoleProfile
code-creation,Builtin,3,3536,0x13c7300,12,ConsoleProfileEnd
code-creation,Builtin,3,3542,0x13c7320,12,ConsoleTime
code-creation,Builtin,3,3548,0x13c7340,12,ConsoleTimeLog
code-creation,Builtin,3,3554,0x13c7360,12,ConsoleTimeEnd
code-creation,Builtin,3,3560,0x13c7380,12,ConsoleTimeStamp
code-creation,Builtin,3,3567,0x13c73a0,12,ConsoleContext
code-creation,Builtin,3,3573,0x13c73c0,12,DataViewConstructor
code-creation,Builtin,3,3579,0x13c73e0,12,DateConstructor
code-creation,Builtin,3,3585,0x13c7400,238,DatePrototypeGetDate
code-creation,Builtin,3,3592,0x13c7500,238,DatePrototypeGetDay
code-creation,Builtin,3,3598,0x13c7600,238,DatePrototypeGetFullYear
code-creation,Builtin,3,3604,0x13c7700,238,DatePrototypeGetHours
code-creation,Builtin,3,3611,0x13c7800,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,3617,0x13c78e0,238,DatePrototypeGetMinutes
code-creation,Builtin,3,3624,0x13c79e0,238,DatePrototypeGetMonth
code-creation,Builtin,3,3630,0x13c7ae0,238,DatePrototypeGetSeconds
code-creation,Builtin,3,3636,0x13c7be0,142,DatePrototypeGetTime
code-creation,Builtin,3,3643,0x13c7c80,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,3649,0x13c7d60,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,3656,0x13c7e40,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,3662,0x13c7f20,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,3668,0x13c8000,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,3675,0x13c80e0,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,3681,0x13c81c0,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,3688,0x13c82a0,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,3694,0x13c8380,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,3701,0x13c8460,142,DatePrototypeValueOf
code-creation,Builtin,3,3707,0x13c8500,460,DatePrototypeToPrimitive
code-creation,Builtin,3,3713,0x13c86e0,12,DatePrototypeGetYear
code-creation,Builtin,3,3720,0x13c8700,12,DatePrototypeSetYear
code-creation,Builtin,3,3735,0x13c8720,12,DateNow
code-creation,Builtin,3,3740,0x13c8740,12,DateParse
code-creation,Builtin,3,3767,0x13c8760,12,DatePrototypeSetDate
code-creation,Builtin,3,3771,0x13c8780,12,DatePrototypeSetFullYear
code-creation,Builtin,3,3774,0x13c87a0,12,DatePrototypeSetHours
code-creation,Builtin,3,3802,0x13c87c0,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,3806,0x13c87e0,12,DatePrototypeSetMinutes
code-creation,Builtin,3,3813,0x13c8800,12,DatePrototypeSetMonth
code-creation,Builtin,3,3821,0x13c8820,12,DatePrototypeSetSeconds
code-creation,Builtin,3,3827,0x13c8840,12,DatePrototypeSetTime
code-creation,Builtin,3,3832,0x13c8860,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,3838,0x13c8880,12,DatePrototypeSetUTCFullYear
