v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2391,0x13a2de0,40,StoreGlobalIC_Slow
code-creation,Builtin,3,2397,0x13a2e20,6952,StoreIC_NoFeedback
code-creation,Builtin,3,2403,0x13a4960,188,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,2408,0x13a4a20,80,LoadIndexedInterceptorIC
code-creation,Builtin,3,2414,0x13a4a80,340,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,2420,0x13a4be0,340,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2426,0x13a4d40,340,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,2432,0x13a4ea0,340,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,2438,0x13a5000,6836,StoreFastElementIC_Standard
code-creation,Builtin,3,2444,0x13a6ac0,10700,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2450,0x13a94a0,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,2456,0x13aaf60,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,2462,0x13ac8e0,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,2468,0x13aeda0,21824,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,2474,0x13b4300,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,2480,0x13b67c0,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,2486,0x13b9820,760,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,2492,0x13b9b20,176,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,2498,0x13b9be0,80,HasIndexedInterceptorIC
code-creation,Builtin,3,2504,0x13b9c40,156,EnqueueMicrotask
code-creation,Builtin,3,2509,0x13b9ce0,8,RunMicrotasksTrampoline
code-creation,Builtin,3,2514,0x13b9d00,2472,RunMicrotasks
code-creation,Builtin,3,2520,0x13ba6c0,2338,HasProperty
code-creation,Builtin,3,2525,0x13bb000,1108,DeleteProperty
code-creation,Builtin,3,2531,0x13bb460,1847,CopyDataProperties
code-creation,Builtin,3,2536,0x13bbba0,8794,SetDataProperties
code-creation,Builtin,3,2541,0x13bde00,36,Abort
code-creation,Builtin,3,2547,0x13bde40,36,AbortCSAAssert
code-creation,Builtin,3,2552,0x13bde80,12,EmptyFunction
code-creation,Builtin,3,2558,0x13bdea0,12,Illegal
code-creation,Builtin,3,2563,0x13bdec0,12,StrictPoisonPillThrower
code-creation,Builtin,3,2569,0x13bdee0,12,UnsupportedThrower
code-creation,Builtin,3,2574,0x13bdf00,65,ReturnReceiver
code-creation,Builtin,3,2580,0x13bdf60,36,ArrayConstructor
code-creation,Builtin,3,2585,0x13bdfa0,413,ArrayConstructorImpl
code-creation,Builtin,3,2591,0x13be140,221,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2597,0x13be220,221,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2603,0x13be300,181,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2610,0x13be3c0,181,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2616,0x13be480,181,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2622,0x13be540,181,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2629,0x13be600,193,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
